PF3D7_0808000	Pf3D7_08_v3	404225	409140																							
PF3D7_0807900	Pf3D7_08_v3	401761	404190																							
PF3D7_0807800	Pf3D7_08_v3	399105	401398																							
PF3D7_0807700	Pf3D7_08_v3	395356	399048																							
PF3D7_0807500	Pf3D7_08_v3	386301	388944																							
PF3D7_0807400	Pf3D7_08_v3	383413	386163																							
PF3D7_0807300	Pf3D7_08_v3	380766	383025																							
PF3D7_0807200	Pf3D7_08_v3	377439	379755																							
PF3D7_0807100	Pf3D7_08_v3	372356	376952																							
PF3D7_0807000	Pf3D7_08_v3	367780	372978																							
PF3D7_0806900	Pf3D7_08_v3	368475	370478																							
PF3D7_0806800	Pf3D7_08_v3	362926	367241																							
PF3D7_0806700	Pf3D7_08_v3	353841	362906																							
PF3D7_0806600	Pf3D7_08_v3	349042	353536																							
PF3D7_0806400	Pf3D7_08_v3	344038	345365																							
PF3D7_0806300	Pf3D7_08_v3	337844	343424																							
PF3D7_0806200	Pf3D7_08_v3	333168	337845																							
PF3D7_0806000	Pf3D7_08_v3	325872	330187																							
PF3D7_0805900	Pf3D7_08_v3	324279	325655																							
PF3D7_0805800	Pf3D7_08_v3	322367	323677																							
PF3D7_0805600	Pf3D7_08_v3	310797	313261																							
PF3D7_0805500	Pf3D7_08_v3	304814	310547																							
PF3D7_0805400	Pf3D7_08_v3	303060	304788																							
PF3D7_0805200	Pf3D7_08_v3	290626	291907																							
PF3D7_0805100	Pf3D7_08_v3	286432	289198																							
PF3D7_0804900	Pf3D7_08_v3	279251	282015																							
PF3D7_0804800	Pf3D7_08_v3	278082	279206																							
PF3D7_0804600	Pf3D7_08_v3	268603	271146																							
PF3D7_0804400	Pf3D7_08_v3	245027	248440																							
PF3D7_0804300	Pf3D7_08_v3	241609	244804																							
PF3D7_0804000	Pf3D7_08_v3	236954	241286																							
PF3D7_0803800	Pf3D7_08_v3	232904	234916																							
PF3D7_0803700	Pf3D7_08_v3	230967	233374																							
PF3D7_0803500	Pf3D7_08_v3	217476	222589																							
PF3D7_0803400	Pf3D7_08_v3	211217	217167																							
PF3D7_0803300	Pf3D7_08_v3	208184	210463																							
PF3D7_0803200	Pf3D7_08_v3	203741	207068																							
PF3D7_0803100	Pf3D7_08_v3	198725	203315																							
PF3D7_0803000	Pf3D7_08_v3	196270	198711																							
PF3D7_0802900	Pf3D7_08_v3	194562	196059																							
PF3D7_0802800	Pf3D7_08_v3	191422	194498																							
PF3D7_0802600	Pf3D7_08_v3	180040	188229																							
PF3D7_0802500	Pf3D7_08_v3	174618	180248																							
PF3D7_0802400	Pf3D7_08_v3	171844	174406																							
PF3D7_0802300	Pf3D7_08_v3	166711	170995																							
PF3D7_0802000	Pf3D7_08_v3	145632	151659																							
PF3D7_0801800	Pf3D7_08_v3	117932	122572																							
PF3D7_0801600	Pf3D7_08_v3	108965	109811																							
PF3D7_0801500	Pf3D7_08_v3	106068	108513																							
PF3D7_0801300	Pf3D7_08_v3	101954	102826																							
PF3D7_0112100	Pf3D7_01_v3	454847	455338																							
PF3D7_0112000	Pf3D7_01_v3	450831	453195																							
PF3D7_0111900	Pf3D7_01_v3	449966	450646																							
PF3D7_0111800	Pf3D7_01_v3	444710	449954																							
PF3D7_0111700	Pf3D7_01_v3	443476	444682																							
PF3D7_0111500	Pf3D7_01_v3	439395	442195																							
PF3D7_0111400	Pf3D7_01_v3	436179	439368																							
PF3D7_0111300	Pf3D7_01_v3	431167	436457																							
PF3D7_0111200	Pf3D7_01_v3	429849	430879																							
PF3D7_0111000	Pf3D7_01_v3	421025	428878																							
PF3D7_0110900	Pf3D7_01_v3	419727	420942																							
PF3D7_0110800	Pf3D7_01_v3	417254	420218																							
PF3D7_0110600	Pf3D7_01_v3	405007	412453																							
PF3D7_0110400	Pf3D7_01_v3	393695	395222																							
PF3D7_0110200	Pf3D7_01_v3	392323	393620																							
PF3D7_0110100	Pf3D7_01_v3	388887	392185																							
PF3D7_0110000	Pf3D7_01_v3	388192	389559																							
PF3D7_0109800	Pf3D7_01_v3	380254	382568																							
PF3D7_0109700	Pf3D7_01_v3	378653	380086																							
PF3D7_0109600	Pf3D7_01_v3	377795	378599																							
PF3D7_0109500	Pf3D7_01_v3	376164	377704																							
PF3D7_0109400	Pf3D7_01_v3	373864	375683																							
PF3D7_0109300	Pf3D7_01_v3	371146	373063																							
PF3D7_0109200	Pf3D7_01_v3	369251	370907																							
PF3D7_0109000	Pf3D7_01_v3	362217	365209																							
PF3D7_0108800	Pf3D7_01_v3	357279	360804																							
PF3D7_0108600	Pf3D7_01_v3	348892	351747																							
PF3D7_0108400	Pf3D7_01_v3	344373	347320																							
PF3D7_0108100	Pf3D7_01_v3	330597	332834																							
PF3D7_0108000	Pf3D7_01_v3	328171	329995																							
PF3D7_0107900	Pf3D7_01_v3	326323	327365																							
PF3D7_0107800	Pf3D7_01_v3	321757	326180																							
PF3D7_0107700	Pf3D7_01_v3	320168	321508																							
PF3D7_0107500	Pf3D7_01_v3	303437	311928																							
PF3D7_0107400	Pf3D7_01_v3	302509	304236																							
PF3D7_0107200	Pf3D7_01_v3	297189	299513																							
PF3D7_0107100	Pf3D7_01_v3	295177	296959																							
PF3D7_0106900	Pf3D7_01_v3	289849	292802																							
PF3D7_0106800	Pf3D7_01_v3	286637	289063																							
PF3D7_0106700	Pf3D7_01_v3	280595	285875																							
PF3D7_0106400	Pf3D7_01_v3	272296	273701																							
PF3D7_0106200	Pf3D7_01_v3	262750	264323																							
PF3D7_0106100	Pf3D7_01_v3	260105	262008																							
PF3D7_0105900	Pf3D7_01_v3	253089	255771																							
PF3D7_0105600	Pf3D7_01_v3	229943	234464																							
PF3D7_0105500	Pf3D7_01_v3	228485	229519																							
PF3D7_0105300	Pf3D7_01_v3	224638	226017																							
PF3D7_0105200	Pf3D7_01_v3	222086	224501																							
PF3D7_0105100	Pf3D7_01_v3	220727	221928																							
PF3D7_0104800	Pf3D7_01_v3	215143	217616																							
PF3D7_0104700	Pf3D7_01_v3	210870	213005																							
PF3D7_0104600	Pf3D7_01_v3	205812	210273																							
PF3D7_0104500	Pf3D7_01_v3	204368	205612																							
PF3D7_0104400	Pf3D7_01_v3	201354	204250																							
PF3D7_0104200	Pf3D7_01_v3	182205	184820																							
PF3D7_0104100	Pf3D7_01_v3	177187	181825																							
PF3D7_0104000	Pf3D7_01_v3	175609	176376																							
PF3D7_0103800	Pf3D7_01_v3	168768	171442																							
PF3D7_0103700	Pf3D7_01_v3	166497	168687																							
PF3D7_0103500	Pf3D7_01_v3	153669	160630																							
PF3D7_0103400	Pf3D7_01_v3	147031	152795																							
PF3D7_0103300	Pf3D7_01_v3	143389	146959																							
PF3D7_0103200	Pf3D7_01_v3	140494	143049																							
PF3D7_0103100	Pf3D7_01_v3	134155	140371																							
PF3D7_0103000	Pf3D7_01_v3	131609	134133																							
PF3D7_0102900	Pf3D7_01_v3	128569	131554																							
PF3D7_0102800	Pf3D7_01_v3	125835	128373																							
PF3D7_0726300	Pf3D7_07_v3	1103794	1109232																							
PF3D7_0726500	Pf3D7_07_v3	1125789	1138474																							
PF3D7_0726700	Pf3D7_07_v3	1143196	1143923																							
PF3D7_0726800	Pf3D7_07_v3	1143936	1144903																							
PF3D7_0726900	Pf3D7_07_v3	1144814	1147488																							
PF3D7_0727000	Pf3D7_07_v3	1147264	1151617																							
PF3D7_0727100	Pf3D7_07_v3	1151697	1155473																							
PF3D7_0727200	Pf3D7_07_v3	1156175	1158838																							
PF3D7_0727300	Pf3D7_07_v3	1159604	1162222																							
PF3D7_0727400	Pf3D7_07_v3	1162392	1164096																							
PF3D7_0727500	Pf3D7_07_v3	1164165	1166851																							
PF3D7_0727600	Pf3D7_07_v3	1167163	1170838																							
PF3D7_0727700	Pf3D7_07_v3	1171212	1174450																							
PF3D7_0727800	Pf3D7_07_v3	1175363	1181839																							
PF3D7_0727900	Pf3D7_07_v3	1183630	1190173																							
PF3D7_0728000	Pf3D7_07_v3	1190698	1192848																							
PF3D7_0728100	Pf3D7_07_v3	1193347	1210448																							
PF3D7_0728300	Pf3D7_07_v3	1213841	1214973																							
PF3D7_0728500	Pf3D7_07_v3	1216088	1217201																							
PF3D7_0728600	Pf3D7_07_v3	1217404	1225908																							
PF3D7_0728700	Pf3D7_07_v3	1225499	1229857																							
PF3D7_0728800	Pf3D7_07_v3	1230145	1232666																							
PF3D7_0728900	Pf3D7_07_v3	1232210	1235443																							
PF3D7_0729000	Pf3D7_07_v3	1235416	1236794																							
PF3D7_0729200	Pf3D7_07_v3	1246810	1248317																							
PF3D7_0729300	Pf3D7_07_v3	1248478	1251901																							
PF3D7_0729400	Pf3D7_07_v3	1252237	1254478																							
PF3D7_0729500	Pf3D7_07_v3	1254778	1258355																							
PF3D7_0729600	Pf3D7_07_v3	1258496	1260113																							
PF3D7_0729700	Pf3D7_07_v3	1259830	1262801																							
PF3D7_0729800	Pf3D7_07_v3	1263193	1264952																							
PF3D7_0730000	Pf3D7_07_v3	1280794	1282452																							
PF3D7_0730100	Pf3D7_07_v3	1282562	1285940																							
PF3D7_0730200	Pf3D7_07_v3	1286026	1290117																							
PF3D7_0730300	Pf3D7_07_v3	1297144	1302090																							
PF3D7_0730400	Pf3D7_07_v3	1304347	1305096																							
PF3D7_0403100	Pf3D7_04_v3	175003	177360																							
PF3D7_0403300	Pf3D7_04_v3	180345	181808																							
PF3D7_0403500	Pf3D7_04_v3	195272	196988																							
PF3D7_0403700	Pf3D7_04_v3	205531	209494																							
PF3D7_0403900	Pf3D7_04_v3	218611	222971																							
PF3D7_0404000	Pf3D7_04_v3	223010	224364																							
PF3D7_0404200	Pf3D7_04_v3	232342	233735																							
PF3D7_0404700	Pf3D7_04_v3	259944	263782																							
PF3D7_0404800	Pf3D7_04_v3	264062	266503																							
PF3D7_0405000	Pf3D7_04_v3	268919	271537																							
PF3D7_0405100	Pf3D7_04_v3	271572	277979																							
PF3D7_0405400	Pf3D7_04_v3	290361	301167																							
PF3D7_0405500	Pf3D7_04_v3	301259	302267																							
PF3D7_0405600	Pf3D7_04_v3	302892	305696																							
PF3D7_0405700	Pf3D7_04_v3	305485	313556																							
PF3D7_0405800	Pf3D7_04_v3	315105	315919																							
PF3D7_0406000	Pf3D7_04_v3	320299	322945																							
PF3D7_0406100	Pf3D7_04_v3	322950	325688																							
PF3D7_0406400	Pf3D7_04_v3	331524	334219																							
PF3D7_0406500	Pf3D7_04_v3	333546	345127																							
PF3D7_0406600	Pf3D7_04_v3	346308	346727																							
PF3D7_0406700	Pf3D7_04_v3	347345	352121																							
PF3D7_0406800	Pf3D7_04_v3	351527	353137																							
PF3D7_0407100	Pf3D7_04_v3	361974	364336																							
PF3D7_0407200	Pf3D7_04_v3	363313	365044																							
PF3D7_0407300	Pf3D7_04_v3	365916	367353																							
PF3D7_0407500	Pf3D7_04_v3	369885	371270																							
PF3D7_0407700	Pf3D7_04_v3	376962	383799																							
PF3D7_0407900	Pf3D7_04_v3	390866	394044																							
PF3D7_0408000	Pf3D7_04_v3	394047	394714																							
PF3D7_0408100	Pf3D7_04_v3	396410	401290																							
PF3D7_0408300	Pf3D7_04_v3	403032	405486																							
PF3D7_0408400	Pf3D7_04_v3	405513	408243																							
PF3D7_0408500	Pf3D7_04_v3	408485	411102																							
PF3D7_0408800	Pf3D7_04_v3	422011	422958																							
PF3D7_0409000	Pf3D7_04_v3	427283	435517																							
PF3D7_0409100	Pf3D7_04_v3	435640	438373																							
PF3D7_0409200	Pf3D7_04_v3	438826	440791																							
PF3D7_0409400	Pf3D7_04_v3	445327	448141																							
PF3D7_0409500	Pf3D7_04_v3	448569	450669																							
PF3D7_0409600	Pf3D7_04_v3	451590	456137																							
PF3D7_0409700	Pf3D7_04_v3	456470	458157																							
PF3D7_0409800	Pf3D7_04_v3	458379	462772																							
PF3D7_0409900	Pf3D7_04_v3	461577	464007																							
PF3D7_0410000	Pf3D7_04_v3	464039	468171																							
PF3D7_0410400	Pf3D7_04_v3	474132	475694																							
PF3D7_0410600	Pf3D7_04_v3	478964	481141																							
PF3D7_0410900	Pf3D7_04_v3	490388	494260																							
PF3D7_0411100	Pf3D7_04_v3	504413	505095																							
PF3D7_0411200	Pf3D7_04_v3	505544	509792																							
PF3D7_0411400	Pf3D7_04_v3	513083	517579																							
PF3D7_0411900	Pf3D7_04_v3	527408	535614																							
PF3D7_0412000	Pf3D7_04_v3	536310	540069																							
PF3D7_0412200	Pf3D7_04_v3	541759	543070																							
PF3D7_0716000	Pf3D7_07_v3	702601	706721																							
PF3D7_0716100	Pf3D7_07_v3	706991	711199																							
PF3D7_0716200	Pf3D7_07_v3	711820	715046																							
PF3D7_0716300	Pf3D7_07_v3	716275	719340																							
PF3D7_0716400	Pf3D7_07_v3	719353	721623																							
PF3D7_0716500	Pf3D7_07_v3	721717	725068																							
PF3D7_0716600	Pf3D7_07_v3	725093	727476																							
PF3D7_0716700	Pf3D7_07_v3	728081	731148																							
PF3D7_0716800	Pf3D7_07_v3	731974	734370																							
PF3D7_0716900	Pf3D7_07_v3	734609	737460																							
PF3D7_0717000	Pf3D7_07_v3	737988	741576																							
PF3D7_0717100	Pf3D7_07_v3	741609	744981																							
PF3D7_0717200	Pf3D7_07_v3	745040	747459																							
PF3D7_0717300	Pf3D7_07_v3	747860	751189																							
PF3D7_0717500	Pf3D7_07_v3	755098	758456																							
PF3D7_0717600	Pf3D7_07_v3	758490	763360																							
PF3D7_0717900	Pf3D7_07_v3	772279	775568																							
PF3D7_0718000	Pf3D7_07_v3	776141	795637																							
PF3D7_0718100	Pf3D7_07_v3	795957	805184																							
PF3D7_0718300	Pf3D7_07_v3	812301	820635																							
PF3D7_0718500	Pf3D7_07_v3	824069	826448																							
PF3D7_0718600	Pf3D7_07_v3	826587	831534																							
PF3D7_0718700	Pf3D7_07_v3	831360	833140																							
PF3D7_0719000	Pf3D7_07_v3	837682	839204																							
PF3D7_0719100	Pf3D7_07_v3	838686	840277																							
PF3D7_0719300	Pf3D7_07_v3	843566	848302																							
PF3D7_0719400	Pf3D7_07_v3	848223	853891																							
PF3D7_0719500	Pf3D7_07_v3	854313	857078																							
PF3D7_0719600	Pf3D7_07_v3	858476	861392																							
PF3D7_0719700	Pf3D7_07_v3	859916	863337																							
PF3D7_0719800	Pf3D7_07_v3	862922	865648																							
PF3D7_0719900	Pf3D7_07_v3	865738	876273																							
PF3D7_0720000	Pf3D7_07_v3	876312	877716																							
PF3D7_0720100	Pf3D7_07_v3	877733	879225																							
PF3D7_0720200	Pf3D7_07_v3	879431	880461																							
PF3D7_0720300	Pf3D7_07_v3	880465	880863																							
PF3D7_0720400	Pf3D7_07_v3	882414	885394																							
PF3D7_0720500	Pf3D7_07_v3	885897	888194																							
PF3D7_0720600	Pf3D7_07_v3	887432	890648																							
PF3D7_0720700	Pf3D7_07_v3	889883	899213																							
PF3D7_0720800	Pf3D7_07_v3	899525	901353																							
PF3D7_0720900	Pf3D7_07_v3	901363	903408																							
PF3D7_0721000	Pf3D7_07_v3	903558	914883																							
PF3D7_0721100	Pf3D7_07_v3	915483	917854																							
PF3D7_0721200	Pf3D7_07_v3	917535	921058																							
PF3D7_0721300	Pf3D7_07_v3	921511	925761																							
PF3D7_0721400	Pf3D7_07_v3	925872	928510																							
PF3D7_0721600	Pf3D7_07_v3	930961	933016																							
PF3D7_0721700	Pf3D7_07_v3	935116	937312																							
PF3D7_0721800	Pf3D7_07_v3	937845	939457																							
PF3D7_0721900	Pf3D7_07_v3	939284	941111																							
PF3D7_0722000	Pf3D7_07_v3	941358	943425																							
PF3D7_0722100	Pf3D7_07_v3	943456	945979																							
PF3D7_0722500	Pf3D7_07_v3	956747	958325																							
PF3D7_0722600	Pf3D7_07_v3	958352	961340																							
PF3D7_0722700	Pf3D7_07_v3	961629	963030																							
PF3D7_0722800	Pf3D7_07_v3	963370	965109																							
PF3D7_0722900	Pf3D7_07_v3	965664	968075																							
PF3D7_0723000	Pf3D7_07_v3	968088	970023																							
PF3D7_0723100	Pf3D7_07_v3	970492	971877																							
PF3D7_0723200	Pf3D7_07_v3	972658	974272																							
PF3D7_0723300	Pf3D7_07_v3	975585	978720																							
PF3D7_0723500	Pf3D7_07_v3	984384	985928																							
PF3D7_0723600	Pf3D7_07_v3	986292	987765																							
PF3D7_0723800	Pf3D7_07_v3	991989	1000332																							
PF3D7_0723900	Pf3D7_07_v3	1000342	1005611																							
PF3D7_0724000	Pf3D7_07_v3	1006222	1012279																							
PF3D7_0724200	Pf3D7_07_v3	1019248	1020817																							
PF3D7_0724300	Pf3D7_07_v3	1021112	1022659																							
PF3D7_0724400	Pf3D7_07_v3	1023600	1024634																							
PF3D7_0724500	Pf3D7_07_v3	1024663	1026167																							
PF3D7_0724800	Pf3D7_07_v3	1046357	1049418																							
PF3D7_0724900	Pf3D7_07_v3	1052392	1058413																							
PF3D7_0725000	Pf3D7_07_v3	1058649	1063957																							
PF3D7_0725100	Pf3D7_07_v3	1064276	1070581																							
PF3D7_0725200	Pf3D7_07_v3	1070594	1072029																							
PF3D7_0725300	Pf3D7_07_v3	1071985	1075144																							
PF3D7_0725400	Pf3D7_07_v3	1078691	1080123																							
PF3D7_0219900	Pf3D7_02_v3	790390	792432																							
PF3D7_0219600	Pf3D7_02_v3	778816	782444																							
PF3D7_0219200	Pf3D7_02_v3	771928	773349																							
PF3D7_0219100	Pf3D7_02_v3	769194	771126																							
PF3D7_0218700	Pf3D7_02_v3	762841	765517																							
PF3D7_0218600	Pf3D7_02_v3	755057	763428																							
PF3D7_0218500	Pf3D7_02_v3	752461	754956																							
PF3D7_0218400	Pf3D7_02_v3	749749	751772																							
PF3D7_0218300	Pf3D7_02_v3	747303	749586																							
PF3D7_0218100	Pf3D7_02_v3	740884	742775																							
PF3D7_0218000	Pf3D7_02_v3	738216	740285																							
PF3D7_0217900	Pf3D7_02_v3	734887	738046																							
PF3D7_0217800	Pf3D7_02_v3	733477	734855																							
PF3D7_0217700	Pf3D7_02_v3	731101	733231																							
PF3D7_0217600	Pf3D7_02_v3	723183	730639																							
PF3D7_0217500	Pf3D7_02_v3	719266	723617																							
PF3D7_0217400	Pf3D7_02_v3	717227	719177																							
PF3D7_0217300	Pf3D7_02_v3	715609	716549																							
PF3D7_0217100	Pf3D7_02_v3	707101	709839																							
PF3D7_0217000	Pf3D7_02_v3	703060	706862																							
PF3D7_0216900	Pf3D7_02_v3	701245	702894																							
PF3D7_0216800	Pf3D7_02_v3	695848	699564																							
PF3D7_0216600	Pf3D7_02_v3	685475	689382																							
PF3D7_0216400	Pf3D7_02_v3	675368	678010																							
PF3D7_0216300	Pf3D7_02_v3	670210	675095																							
PF3D7_0216200	Pf3D7_02_v3	668745	670058																							
PF3D7_0216000	Pf3D7_02_v3	657770	664734																							
PF3D7_0215900	Pf3D7_02_v3	654918	656840																							
PF3D7_0215800	Pf3D7_02_v3	650472	653693																							
PF3D7_0215400	Pf3D7_02_v3	634417	639395																							
PF3D7_0215200	Pf3D7_02_v3	625082	627710																							
PF3D7_0215100	Pf3D7_02_v3	622029	624953																							
PF3D7_0214800	Pf3D7_02_v3	603261	609873																							
PF3D7_0214700	Pf3D7_02_v3	599425	601740																							
PF3D7_0214500	Pf3D7_02_v3	590110	591752																							
PF3D7_0214400	Pf3D7_02_v3	586717	589640																							
PF3D7_0214200	Pf3D7_02_v3	574898	576521																							
PF3D7_0214100	Pf3D7_02_v3	568246	573893																							
PF3D7_0214000	Pf3D7_02_v3	565669	568518																							
PF3D7_0213800	Pf3D7_02_v3	558585	560594																							
PF3D7_0213700	Pf3D7_02_v3	556774	558250																							
PF3D7_0213600	Pf3D7_02_v3	546482	555294																							
PF3D7_0213500	Pf3D7_02_v3	543700	546217																							
PF3D7_0213400	Pf3D7_02_v3	540403	543807																							
PF3D7_0213000	Pf3D7_02_v3	534659	536945																							
PF3D7_0212900	Pf3D7_02_v3	532001	534657																							
PF3D7_0212700	Pf3D7_02_v3	524470	526067																							
PF3D7_0212600	Pf3D7_02_v3	522339	524405																							
PF3D7_0212500	Pf3D7_02_v3	508665	521769																							
PF3D7_0212400	Pf3D7_02_v3	494337	507898																							
PF3D7_0212300	Pf3D7_02_v3	491640	495105																							
PF3D7_0212000	Pf3D7_02_v3	479683	481854																							
PF3D7_0211900	Pf3D7_02_v3	477189	479816																							
PF3D7_0211700	Pf3D7_02_v3	469408	474167																							
PF3D7_0211600	Pf3D7_02_v3	467682	468518																							
PF3D7_0211500	Pf3D7_02_v3	463147	467352																							
PF3D7_0211400	Pf3D7_02_v3	458932	461640																							
PF3D7_0211300	Pf3D7_02_v3	456907	458616																							
PF3D7_0211200	Pf3D7_02_v3	455265	456900																							
PF3D7_0211100	Pf3D7_02_v3	451526	455367																							
PF3D7_0210900	Pf3D7_02_v3	441381	443570																							
PF3D7_0210800	Pf3D7_02_v3	437342	439708																							
PF3D7_0210500	Pf3D7_02_v3	427161	431611																							
PF3D7_0210400	Pf3D7_02_v3	425599	427108																							
PF3D7_0210200	Pf3D7_02_v3	412948	421861																							
PF3D7_0210100	Pf3D7_02_v3	411419	412963																							
PF3D7_0210000	Pf3D7_02_v3	409983	411199																							
PF3D7_0209800	Pf3D7_02_v3	403095	406706																							
PF3D7_0209700	Pf3D7_02_v3	400078	402755																							
PF3D7_0209600	Pf3D7_02_v3	393969	399286																							
PF3D7_0209400	Pf3D7_02_v3	388216	391107																							
PF3D7_0209300	Pf3D7_02_v3	386930	388236																							
PF3D7_0209200	Pf3D7_02_v3	384529	386885																							
PF3D7_0209100	Pf3D7_02_v3	380935	384245																							
PF3D7_0209000	Pf3D7_02_v3	369351	380156																							
PF3D7_0208800	Pf3D7_02_v3	358084	360086																							
PF3D7_0208500	Pf3D7_02_v3	351650	354043																							
PF3D7_0208400	Pf3D7_02_v3	342081	351139																							
PF3D7_0208300	Pf3D7_02_v3	337310	343223																							
